category,title,shortDes,image,longDes
 Service integrationHigh performance with integrated servicesNetwork agilityEnergy efficiencyInvestment protection
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-VA/K9,Cisco Systems C1921-VA/K9,Cisco Systems C1921-VA/K9 Cisco 1921 ISR with EHWIC-VA-DSL-A bundle,/media/images/org/I14510_C1921-3G7-A-K9.jpg,Cisco Systems C1921-VA/K9

The Cisco 1921 builds on the best-in-class. All Cisco 1900 Series Integrated Services Routers offer embedded hardware encryption acceleration, and advanced security services. The Cisco 1921 is architected to meet the application demands of today's branch offices with design flexibility for future applications.
The Cisco 1921 provides significantly enhanced modular capabilities that offer you investment protection. You can easily interchange modules used on the Cisco 1921 with other Cisco routers to provide maximum investment protection. Taking advantage of common interface cards across a network greatly reduces the complexity of managing inventory requirements, implementing large network rollouts, and maintaining configurations across a variety of branch-office sizes.
 Service integrationServices on demandHigh performance with integrated servicesNetwork agilityIntegrated Gigabit Ethernet ports
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-AX/K9,Cisco Systems C1921-AX/K9,Cisco Systems C1921-AX/K9 Cisco 1921 Router, 256MB CF, 512MB DRAM, IP Base, SEC, AX,/media/images/org/c_C1921_AXK9_400_x_300_2.jpg,Cisco Systems C1921-AX/K9

The Cisco 1921 builds on the best-in-class. All Cisco 1900 Series Integrated Services Routers offer embedded hardware encryption acceleration, and advanced security services. In addition, the platforms support the industry's widest range of wired and wireless connectivity options such as Serial, T1/E1, xDSL, Gigabit Ethernet, and third-generation (3G) wireless.
The Cisco 1921 is architected to meet the application demands of today's branch offices with design flexibility for future applications.
The Cisco 1921 provides significantly enhanced modular capabilities that offer you investment protection. You can easily interchange modules used on the Cisco 1921 with other Cisco routers to provide maximum investment protection. Taking advantage of common interface cards across a network greatly reduces the complexity of managing inventory requirements, implementing large network rollouts, and maintaining configurations across a variety of branch-office sizes.
 Service integrationServices on demandHigh performance with integrated servicesNetwork agilityIntegrated Gigabit Ethernet ports
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-ADSL2-M/K9,Cisco Systems C1921-ADSL2-M/K9,Cisco Systems C1921-ADSL2-M/K9 Cisco 1921 ADSL2 Anx M Bundle, HWIC-1ADSL-M, IP Base Lic,/media/images/org/I14510_C1921-3G7-A-K9.jpg,Cisco Systems C1921-ADSL2-M/K9

The Cisco 1921 builds on the best-in-class. All Cisco 1900 Series Integrated Services Routers offer embedded hardware encryption acceleration, and advanced security services. In addition, the platforms support the industry's widest range of wired and wireless connectivity options.
The Cisco 1921 is architected to meet the application demands of today's branch offices with design flexibility for future applications. The modular architecture is designed to support expanding customer requirements, increased bandwidth, and fully integrated power distribution to modules supporting 802.3af PoE and Cisco Enhanced PoE (ePoE).
The Cisco 1921 provides significantly enhanced modular capabilities that offer you investment protection. You can easily interchange modules used on the Cisco 1921 with other Cisco routers to provide maximum investment protection. Taking advantage of common interface cards across a network greatly reduces the complexity of managing inventory requirements, implementing large network rollouts, and maintaining configurations across a variety of branch-office sizes.
 Service integrationServices on demandHigh performance with integrated servicesNetwork agilityIntegrated Gigabit Ethernet ports
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-4G-V-SEC/K9,Cisco Systems C1921-4G-V-SEC/K9,Cisco Systems C1921-4G-V-SEC/K9 C1921 4G LTE 700MHz (B13) For Verizon Networks with security,/media/images/org/I14510_C1921-3G7-A-K9.jpg,Cisco Systems C1921-4G-V-SEC/K9

The Cisco 1921 builds on the best-in-class. All Cisco 1900 Series Integrated Services Routers offer embedded hardware encryption acceleration, and advanced security services. In addition, the platforms support the industry's widest range of wired and wireless connectivity options such as Serial, T1/E1, xDSL, Gigabit Ethernet, and third-generation (3G) wireless.
The Cisco 1921 is architected to meet the application demands of today's branch offices with design flexibility for future applications.
The Cisco 1921 provides significantly enhanced modular capabilities that offer you investment protection. You can easily interchange modules used on the Cisco 1921 with other Cisco routers to provide maximum investment protection. Taking advantage of common interface cards across a network greatly reduces the complexity of managing inventory requirements, implementing large network rollouts, and maintaining configurations across a variety of branch-office sizes.
 Service integrationServices on demandHigh performance with integrated servicesNetwork agilityIntegrated Gigabit Ethernet ports
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-3G-V-SEC/K9,Cisco Systems C1921-3G-V-SEC/K9,Cisco Systems C1921-3G-V-SEC/K9 C1921 3G EHWIC VZW EV-DO Rev A/0/1xRTT 800/1900MHz w/ SEC,/media/images/org/I14510_C1921-3G7-A-K9.jpg,Cisco Systems C1921-3G-V-SEC/K9

The Cisco 819 Integrated Services Router, part of the Cisco Integrated Services Routers Generation 2 (ISR G2) family designed in compact non-hardened form factor, is a small router with support for integrated third-generation (3G) Wireless WAN (mobile broadband backhaul). The Cisco 819 ISR machine to machine gateway provides a rapidly deployable, highly available, reliable, and secure solution into machine-to-machine applications for financial, telemetry, utility, retail, industrial automation, and transportation with comprehensive management capability.
 Single platform for multiple applicationsIndustrial-grade componentsLightweight, compact size with low power consumptionIncreased performance to run concurrent servicesDual subscriber-identity-module (SIM) supportAbility to use any type of wireless technology
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-3G-V-K9,Cisco Systems C1921-3G-V-K9,Cisco Systems C1921-3G-V-K9 C1921 3G EHWIC VZW EV-DO Rev A/0/1xRTT 800/1900MHz,/media/images/org/I14510_C1921-3G7-A-K9.jpg,Cisco Systems C1921-3G-V-K9                                 Cisco Systems C1921-3G-V-K9 C1921 3G EHWIC VZW EV-DO Rev A/0/1xRTT 800/1900MHz
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-3G-U-SEC/K9,Cisco Systems C1921-3G-U-SEC/K9,Cisco Systems C1921-3G-U-SEC/K9 C1921 w/ 3.5G EHWIC 850/900/1900/2100MHz w/SEC,/media/images/org/I21148_C1921-3G-U-SEC-K9.jpg,Cisco Systems C1921-3G-U-SEC/K9

The Cisco 819 Integrated Services Router, part of the Cisco Integrated Services Routers Generation 2 (ISR G2) family designed in compact non-hardened form factor, is a small router with support for integrated third-generation (3G) Wireless WAN (mobile broadband backhaul). The Cisco 819 ISR machine to machine gateway provides a rapidly deployable, highly available, reliable, and secure solution into machine-to-machine applications for financial, telemetry, utility, retail, industrial automation, and transportation with comprehensive management capability.
 Single platform for multiple applicationsIndustrial-grade componentsLightweight, compact size with low power consumptionIncreased performance to run concurrent servicesDual subscriber-identity-module (SIM) supportAbility to use any type of wireless technology
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-3G-U-K9,Cisco Systems C1921-3G-U-K9,Cisco Systems C1921-3G-U-K9 C1921 w/ 3.5G EHWIC (non-US) HSPA/UMTS 850/900/1900/2100MHz,/media/images/org/I14510_C1921-3G7-A-K9.jpg,Cisco Systems C1921-3G-U-K9

The Cisco 819 Integrated Services Router, part of the Cisco Integrated Services Routers Generation 2 (ISR G2) family designed in compact non-hardened form factor, is a small router with support for integrated third-generation (3G) Wireless WAN (mobile broadband backhaul). The Cisco 819 ISR machine to machine gateway provides a rapidly deployable, highly available, reliable, and secure solution into machine-to-machine applications for financial, telemetry, utility, retail, industrial automation, and transportation with comprehensive management capability.
 Single platform for multiple applicationsIndustrial-grade componentsLightweight, compact size with low power consumptionIncreased performance to run concurrent servicesDual subscriber-identity-module (SIM) supportAbility to use any type of wireless technology
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-3G-S-SEC/K9,Cisco Systems C1921-3G-S-SEC/K9,Cisco Systems C1921-3G-S-SEC/K9 C1921 3G EHWIC Sprint EV-DO Rev A/0/1xRTT 800/1900MHz w/ SEC,/media/images/org/I14510_C1921-3G7-A-K9.jpg,Cisco Systems C1921-3G-S-SEC/K9                                 Cisco Systems C1921-3G-S-SEC/K9 C1921 3G EHWIC Sprint EV-DO Rev A/0/1xRTT 800/1900MHz w/ SEC
Cisco Systems>Cisco Router series>Cisco series 1900>Cisco Systems C1921-3G-S-K9,Cisco Systems C1921-3G-S-K9,Cisco Systems C1921-3G-S-K9 C1921 3G EHWIC Sprint EV-DO Rev A/0/1xRTT 800/1900MHz,/media/images/org/I14510_C1921-3G7-A-K9.jpg,Cisco Systems C1921-3G-S-K9                                 Cisco Systems C1921-3G-S-K9 C1921 3G EHWIC Sprint EV-DO Rev A/0/1xRTT 800/1900MHz
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems Cisco2501,Cisco Systems Cisco2501,Cisco Systems Cisco2501 Cisco 2501 Ethernet/Dual Serial Router,/media/images/org/I3254_Cisco2501.jpg,Cisco Systems Cisco2501                                 Cisco Systems Cisco2501 Cisco 2501 Ethernet/Dual Serial Router
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems Cisco2501-DC,Cisco Systems Cisco2501-DC,Cisco Systems Cisco2501-DC Cisco 2501 Ethernet/Dual Serial Router-DC,/media/images/org/I22831_CISCO2501CF.jpg,Cisco Systems Cisco2501-DC                                 Cisco Systems Cisco2501-DC Cisco 2501 Ethernet/Dual Serial Router-DC
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2520CF,Cisco Systems CISCO2520CF,Cisco Systems CISCO2520CF Cisco 2520 Ethernet/4-Port Serial/ISDN CFRAD Router,/media/images/org/I22836_CISCO2502-CH.jpg,Cisco Systems CISCO2520CF                                 Cisco Systems CISCO2520CF Cisco 2520 Ethernet/4-Port Serial/ISDN CFRAD Router
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2516-DC,Cisco Systems CISCO2516-DC,Cisco Systems CISCO2516-DC Cisco 2516 Ethernet(14 Hub Ports)/Dual Serial/ISDN-BRI Route,/media/images/org/I22836_CISCO2502-CH.jpg,Cisco Systems CISCO2516-DC                                 Cisco Systems CISCO2516-DC Cisco 2516 Ethernet(14 Hub Ports)/Dual Serial/ISDN-BRI Route
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2516-CH,Cisco Systems CISCO2516-CH,Cisco Systems CISCO2516-CH Ethernet (14-port hub)/dual serial/ISDN/BRI router,/media/images/org/I22836_CISCO2502-CH.jpg,Cisco Systems CISCO2516-CH                                 Cisco Systems CISCO2516-CH Ethernet (14-port hub)/dual serial/ISDN/BRI router
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2515-CH,Cisco Systems CISCO2515-CH,Cisco Systems CISCO2515-CH Dual Token Ring, Dual Serial Router,/media/images/org/I22836_CISCO2502-CH.jpg,Cisco Systems CISCO2515-CH                                 Cisco Systems CISCO2515-CH Dual Token Ring, Dual Serial Router
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2514-CH,Cisco Systems CISCO2514-CH,Cisco Systems CISCO2514-CH Dual Ethernet/dual serial router,/media/images/org/I22836_CISCO2502-CH.jpg,Cisco Systems CISCO2514-CH                                 Cisco Systems CISCO2514-CH Dual Ethernet/dual serial router
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2513-CH,Cisco Systems CISCO2513-CH,Cisco Systems CISCO2513-CH Token Ring/Ethernet/dual synch router,/media/images/org/I22836_CISCO2502-CH.jpg,Cisco Systems CISCO2513-CH                                 Cisco Systems CISCO2513-CH Token Ring/Ethernet/dual synch router
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2511-DC,Cisco Systems CISCO2511-DC,Cisco Systems CISCO2511-DC Cisco Access Server 2511 Ethernet/Dual Serial/16 Async DC,/media/images/org/CISCO2511-DC.jpg,Cisco Systems CISCO2511-DC                                 Cisco Systems CISCO2511-DC Cisco Access Server 2511 Ethernet/Dual Serial/16 Async DC
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2511-CH,Cisco Systems CISCO2511-CH,Cisco Systems CISCO2511-CH Ethernet/dual serial/16 asynch router,/media/images/org/I22836_CISCO2502-CH.jpg,Cisco Systems CISCO2511-CH

The Cisco 2500 series routers provide a variety of models designed for branch office and remote site environments. Cisco 2500 routers come with Flash EPROM technology for simplified software maintenance. These systems support a variety of Cisco IOS software feature sets, so you can choose a feature set that supports your specific protocol environment. The software feature sets range from an IP and bridging-only to the full array of Cisco's software functionality, including APPN and RMON.
Mission-specific models contain less memory and less hardware functionality to support a subset of protocols. Each mission-specific model can be upgraded to full router capability by downloading a new Cisco IOS software feature set and, if necessary, adding memory.
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2509-ET,Cisco Systems CISCO2509-ET,Cisco Systems CISCO2509-ET 2509 EXTENDED TEMP OPTION,/media/images/org/I22836_CISCO2502-CH.jpg,Cisco Systems CISCO2509-ET                                 Cisco Systems CISCO2509-ET 2509 EXTENDED TEMP OPTION
Cisco Systems>Cisco Router series>Cisco series 2500>Cisco Systems CISCO2509-DC,Cisco Systems CISCO2509-DC,Cisco Systems CISCO2509-DC Cisco Access Server 2509 Ethernet/Dual Serial/8 Async-DC,/media/images/org/I22836_CISCO2502-CH.jpg,Cisco Systems CISCO2509-DC                                 Cisco Systems CISCO2509-DC Cisco Access Server 2509 Ethernet/Dual Serial/8 Async-DC
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2691-DC-U,Cisco Systems CISCO2691-DC-U,Cisco Systems CISCO2691-DC-U 2691 router w/Universal Power Supply 24/48 volts,/media/images/org/I23037_CISCO2691-DC-U.jpg,Cisco Systems CISCO2691-DC-U                                 Cisco Systems CISCO2691-DC-U 2691 router w/Universal Power Supply 24/48 volts
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2651-RPS,Cisco Systems CISCO2651-RPS,Cisco Systems CISCO2651-RPS High Performance Dual 10/100 Modular Router w/ IP - RPS ADPT,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2651-RPS                                 Cisco Systems CISCO2651-RPS High Performance Dual 10/100 Modular Router w/ IP - RPS ADPT
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2651-DC,Cisco Systems CISCO2651-DC,Cisco Systems CISCO2651-DC High Performance Dual 10/100 Modular Router w/ IP -DC NEBs,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2651-DC                                 Cisco Systems CISCO2651-DC High Performance Dual 10/100 Modular Router w/ IP -DC NEBs
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2650-RPS,Cisco Systems CISCO2650-RPS,Cisco Systems CISCO2650-RPS High Performance 10/100 Modular Router w/ CiscoIP s/w -RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2650-RPS                                 Cisco Systems CISCO2650-RPS High Performance 10/100 Modular Router w/ CiscoIP s/w -RPS
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2650-DC,Cisco Systems CISCO2650-DC,Cisco Systems CISCO2650-DC High Performance 10/100 Modular Router w/ IP s/w -DC NEBs,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2650-DC                                 Cisco Systems CISCO2650-DC High Performance 10/100 Modular Router w/ IP s/w -DC NEBs
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2621-RPS,Cisco Systems CISCO2621-RPS,Cisco Systems CISCO2621-RPS 10/100 Dual Eth Modular Router w/ Cisco IOS IP, need ext RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2621-RPS                                 Cisco Systems CISCO2621-RPS 10/100 Dual Eth Modular Router w/ Cisco IOS IP, need ext RPS
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2621-DC,Cisco Systems CISCO2621-DC,Cisco Systems CISCO2621-DC 10/100 Dual Ethernet Modular Router w/ Cisco IOS IP S/W - DC,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2621-DC                                 Cisco Systems CISCO2621-DC 10/100 Dual Ethernet Modular Router w/ Cisco IOS IP S/W - DC
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2620-RPS,Cisco Systems CISCO2620-RPS,Cisco Systems CISCO2620-RPS 10/100 Ethernet Modular Router w/ Cisco IOS IP, need ext RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2620-RPS                                 Cisco Systems CISCO2620-RPS 10/100 Ethernet Modular Router w/ Cisco IOS IP, need ext RPS
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2620-DC,Cisco Systems CISCO2620-DC,Cisco Systems CISCO2620-DC 10/100 Ethernet Modular Router with Cisco IOS IP software-DC,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2620-DC                                 Cisco Systems CISCO2620-DC 10/100 Ethernet Modular Router with Cisco IOS IP software-DC
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2613-RPS,Cisco Systems CISCO2613-RPS,Cisco Systems CISCO2613-RPS Token Ring Modular Router with IP IOS Software - RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2613-RPS                                 Cisco Systems CISCO2613-RPS Token Ring Modular Router with IP IOS Software - RPS
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2613-DC,Cisco Systems CISCO2613-DC,Cisco Systems CISCO2613-DC Token Ring Modular Router with IP IOS Software - DC,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2613-DC                                 Cisco Systems CISCO2613-DC Token Ring Modular Router with IP IOS Software - DC
Cisco Systems>Cisco Router series>Cisco series 2600>Cisco Systems CISCO2612-RPS,Cisco Systems CISCO2612-RPS,Cisco Systems CISCO2612-RPS Ethernet/Token Ring Modular Router with IP IOS Software - RP,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2612-RPS                                 Cisco Systems CISCO2612-RPS Ethernet/Token Ring Modular Router with IP IOS Software - RP
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2651XM-V-CCME,Cisco Systems CISCO2651XM-V-CCME,Cisco Systems CISCO2651XM-V-CCME Cisco2651XM,48-phone CCME,AIM-ATM-VOICE30,256D/32F, add VWIC,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2651XM-V-CCME                                 Cisco Systems CISCO2651XM-V-CCME Cisco2651XM,48-phone CCME,AIM-ATM-VOICE30,256D/32F, add VWIC
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2651XM-SHDSL,Cisco Systems CISCO2651XM-SHDSL,Cisco Systems CISCO2651XM-SHDSL 2651XM-SHDSL Bundle, WIC-1SHDSL-V2, SP Services, 32F, 256D,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2651XM-SHDSL                                 Main SpecificationsProduct DescriptionCisco 2651XM - router - DSL modem - rack-mountable Device TypeRouter - DSL modem Enclosure TypeRack-mountable - modular Digital Signaling ProtocolSHDSL WAN Ports Qty1 Data Link ProtocolEthernet, Fast Ethernet Data Transfer Rate100 Mbps Network / Transport ProtocolTCP/IP, AppleTalk, UDP/IP, IP/IPX Routing ProtocolOSPF, BGP Remote Management ProtocolRMON FeaturesModular design, IP-routing, Appletalk-routing, IPX-routing, NAT support, manageable Compliant StandardsIEEE 802.3, IEEE 802.3u PowerAC 120/230 V (50/60 Hz) Dimensions (WxDxH)44.5 cm x 30 cm x 4.3 cm Weight4.7 kg


Extended SpecificationsGeneralDevice TypeRouterEnclosure TypeRack-mountable - modularConnectivity TechnologyWiredData Link ProtocolEthernet, Fast EthernetData Transfer Rate100 MbpsNetwork / Transport ProtocolTCP/IP, AppleTalk, UDP/IP, IP/IPXRouting ProtocolOSPF, BGPRemote Management ProtocolRMONAuthentication MethodRADIUSFeaturesModular design, IP-routing, Appletalk-routing, IPX-routing, NAT support, manageableCompliant StandardsIEEE 802.3, IEEE 802.3u, FCC Class A certified, UL, VCCIProcessor1 x Motorola MPC860 80 MHzRAM128 MB (installed) / 128 MB (max) - SDRAMFlash Memory32 MB (installed) / 48 MB (max)


CommunicationsTypeDSL modemDigital Signaling ProtocolSHDSLProtocols & SpecificationsITU G.991.2 (G.shdsl)Max Transfer Rate2.3 Mbps


IP TelephonyVoice CodecsG.723, G.728, G.729, G.729a, G.726


Expansion / ConnectivityInterfaces2 x 10Base-T/100Base-TX - RJ-45
Management: 1 x console - RJ-45
1 x auxiliary - RJ-45
WAN: 1 x SHDSLExpansion Slots4 (total) / 3 (free) x expansion slot
2 (total) / 0 (free) x memory
1 (total) / 0 (free) x memoryInstalled Modules Qty (Max)1 (installed) / 4 (max)


PowerPower DeviceInternal power supply - 50 WattVoltage RequiredAC 120/230 V (50/60 Hz)Compliant StandardsUL, IEC 61000-3-3, IEC 61000-3-2


MiscellaneousCables Included1 x network cableRack Mounting KitIncluded


Software / System RequirementsOS ProvidedCisco IOS 12.2(8)TSoftware IncludedCisco IOS IP Plus


Dimensions & WeightWidth44.5 cmDepth30 cmHeight4.3 cmWeight4.7 kg


Environmental ParametersMin Operating Temperature0 °CMax Operating Temperature40 °CHumidity Range Operating5 - 95%
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2651XM-RPS,Cisco Systems CISCO2651XM-RPS,Cisco Systems CISCO2651XM-RPS High Perf Dual 10/100 Mod Rtr w/Cisco IOS IP,32F/256D - RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2651XM-RPS                                 Cisco Systems CISCO2651XM-RPS High Perf Dual 10/100 Mod Rtr w/Cisco IOS IP,32F/256D - RPS
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2650XM-RPS,Cisco Systems CISCO2650XM-RPS,Cisco Systems CISCO2650XM-RPS High Perf 10/100 Modular Router w/Cisco IOS IP,32F/256D-RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2650XM-RPS                                 Cisco Systems CISCO2650XM-RPS High Perf 10/100 Modular Router w/Cisco IOS IP,32F/256D-RPS
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2621XM-SHDSL,Cisco Systems CISCO2621XM-SHDSL,Cisco Systems CISCO2621XM-SHDSL 2621XM-SHDSL Bundle, WIC-1SHDSL-V2, SP Services, 32F, 256D,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2621XM-SHDSL                                 Cisco Systems CISCO2621XM-SHDSL 2621XM-SHDSL Bundle, WIC-1SHDSL-V2, SP Services, 32F, 256D
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2621XM-RPS,Cisco Systems CISCO2621XM-RPS,Cisco Systems CISCO2621XM-RPS Mid Perf Dual 10/100 Ethernet Router w/IOS IP,32F/128D - RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2621XM-RPS                                 Cisco Systems CISCO2621XM-RPS Mid Perf Dual 10/100 Ethernet Router w/IOS IP,32F/128D - RPS
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2620XM-RPS,Cisco Systems CISCO2620XM-RPS,Cisco Systems CISCO2620XM-RPS Mid Perf 10/100 Ethernet Router w/Cisco IOS IP,32F/128D-RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2620XM-RPS                                 Cisco Systems CISCO2620XM-RPS Mid Perf 10/100 Ethernet Router w/Cisco IOS IP,32F/128D-RPS
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2611XM-V-CCME,Cisco Systems CISCO2611XM-V-CCME,Cisco Systems CISCO2611XM-V-CCME Cisco2611XM,36-phone CCME,NM-HD-2V,256D/32F,Add FXO VIC,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2611XM-V-CCME                                 Cisco Systems CISCO2611XM-V-CCME Cisco2611XM,36-phone CCME,NM-HD-2V,256D/32F,Add FXO VIC
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2611XM-SHDSL,Cisco Systems CISCO2611XM-SHDSL,Cisco Systems CISCO2611XM-SHDSL 2611XM-SHDSL Bundle, WIC-1SHDSL-V2, SP Services, 32F, 256D,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2611XM-SHDSL                                 Cisco Systems CISCO2611XM-SHDSL 2611XM-SHDSL Bundle, WIC-1SHDSL-V2, SP Services, 32F, 256D
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2611XM-RPS,Cisco Systems CISCO2611XM-RPS,Cisco Systems CISCO2611XM-RPS Dual 10/100 Ethernet Router w/Cisco IOS IP,32F/128D-w/  RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2611XM-RPS                                 Cisco Systems CISCO2611XM-RPS Dual 10/100 Ethernet Router w/Cisco IOS IP,32F/128D-w/  RPS
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2611XM-ADSL,Cisco Systems CISCO2611XM-ADSL,Cisco Systems CISCO2611XM-ADSL 2611XM ADSL Bundle, WIC-1ADSL, 2FE, SP Services, 32F, 256D,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2611XM-ADSL

DSL helps companies reap the benefits of dramatically lowered WAN costs, improved global connectivity, and high reliability, while providing sufficient bandwidth to combine such critical traffic as voice and video with data. Additionally, service providers can increase their subscriber revenues by bundling services and by offering differentiated service levels through Service Level Agreements (SLAs).
The Cisco 2600XM modular multiservice access routers are ideal for DSL connectivity. They deliver a rich, integrated package of routing, firewall, dial, Packet Voice Gateway and VPN functions. The Cisco 2600 Series together with the ADSL or SHDSL WAN Interface Modules (WICs) are the perfect solution for a variety of businesses requiring high-speed business-class DSL connectivity on a secure, high-performance modular platform.
The Cisco 2600XM bundles allow Enterprise and Service Providers to easily deploy the popular Cisco 2600XMs routers as DSL CPE and to take advantage of the incredible flexibility these platforms offer.
Cisco Systems>Cisco Router series>Cisco series 2600XM>Cisco Systems CISCO2610XM-RPS,Cisco Systems CISCO2610XM-RPS,Cisco Systems CISCO2610XM-RPS 10/100 Ethernet Router w/ IP Base,32F/128D-use  w/ ext RPS,/media/images/org/I22906_CISCO2610XM-16TS.jpg,Cisco Systems CISCO2610XM-RPS                                 Cisco Systems CISCO2610XM-RPS 10/100 Ethernet Router w/ IP Base,32F/128D-use  w/ ext RPS
Cisco Systems>Cisco Router series>Cisco series 2800>Cisco Systems Cisco2821-AA/K9,Cisco Systems Cisco2821-AA/K9,Cisco Systems Cisco2821-AA/K9 Cisco 2821 Basic Wan Optimization Bundle,/media/images/org/I3576_Cisco2821.jpg,Cisco Systems Cisco2821-AA/K9

The Cisco 2800 Series provides significant additional value compared to prior generations of Cisco routers at similar price points by offering up to a fivefold performance improvement, up to a tenfold increase in security and voice performance, embedded service options, and dramatically increased slot performance and density while maintaining support for most of the more than 90 existing modules that are available today for the Cisco 1700, Cisco 2600, and Cisco 3700 Series.
The Cisco 2800 Series features the ability to deliver multiple high-quality simultaneous services at wire speed up to multiple T1/E1/xDSL connections. The routers offer embedded encryption acceleration and on the motherboard voice digital-signal-processor (DSP) slots; intrusion prevention system (IPS) and firewall functions; optional integrated call processing and voice mail support; high-density interfaces for a wide range of wired and wireless connectivity requirements; and sufficient performance and slot density for future network expansion requirements and advanced applications.
The WAN optimization bundle is composed of a Cisco 2821 integrated services router with hardware-based compression Advanced Integration Module (product number AIM-COMPR4) for high-performance compression, as well as the integrated Content Engine network module (product number NM-CE-BP-80G-K9) for optimization of rich media and Web traffic.
